##['TANGGAL', 'JAM', 'SEQUENCE', 'EMITEN', 'OPEN_PRICE', 'HIGH_PRICE', 'LOW_PRICE', 'CLOSE_PRICE', 'VOLUME', 'VALUE', 'FREQUENCY']
['20200226', '160001', '00016022', 'ARTO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016023', 'ASBI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016024', 'ASDM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016025', 'ASGR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016026', 'ASII', '00000007000.00', '00000007000.00', '00000007000.00', '00000007000.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016027', 'ASJT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016028', 'ASMI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016029', 'ASRI', '00000000320.00', '00000000320.00', '00000000320.00', '00000000320.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016030', 'ASRM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016031', 'ASSA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016032', 'ATIC', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016033', 'ATPK', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016034', 'AUTO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016035', 'BABP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016036', 'BACA', '00000000250.00', '00000000250.00', '00000000250.00', '00000000250.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016037', 'BACA-W2', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016038', 'BAJA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016039', 'BALI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016040', 'BAPA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016041', 'BATA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016042', 'BAYU', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016043', 'BBCA', '00000054500.00', '00000054500.00', '00000054500.00', '00000054500.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016044', 'BBCAODCG0A', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016045', 'BBHI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016046', 'BBKP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016047', 'BBLD', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016048', 'BBMD', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016049', 'BBNI', '00000015725.00', '00000015725.00', '00000015725.00', '00000015725.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016050', 'BBNP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016051', 'BBRI', '00000004960.00', '00000004960.00', '00000004960.00', '00000004960.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016052', 'BBRM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016053', 'BBTN', '00000004900.00', '00000004900.00', '00000004900.00', '00000004900.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016054', 'BBYB', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016055', 'BCAP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016056', 'BCIC', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016057', 'BCIP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016058', 'BDMN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016059', 'BEKS', '00000000052.00', '00000000052.00', '00000000052.00', '00000000052.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016060', 'BEST', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016061', 'BFIN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016062', 'BGTG', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016063', 'BHIT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016064', 'BIKA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016065', 'BIMA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016066', 'BINA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016067', 'BIPI', '00000000050.00', '00000000050.00', '00000000050.00', '00000000050.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016068', 'BIPP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016069', 'BIPP-W2', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016070', 'BIRD', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016071', 'BISI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016072', 'BJBR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016073', 'BJTM', '00000000590.00', '00000000590.00', '00000000590.00', '00000000590.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016074', 'BKDP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016075', 'BKSL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016076', 'BKSL-W', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016077', 'BKSW', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016078', 'BLTA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016079', 'BLTZ', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016080', 'BMAS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016081', 'BMRI', '00000008900.00', '00000008900.00', '00000008900.00', '00000008900.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016082', 'BMSR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016083', 'BMTR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016084', 'BNBA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016085', 'BNBR', '00000000055.00', '00000000055.00', '00000000055.00', '00000000055.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016086', 'BNGA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016087', 'BNII', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016088', 'BNLI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016089', 'BOGA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016090', 'BOLT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016091', 'BORN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016092', 'BPFI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016093', 'BPII', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016094', 'BRAM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016095', 'BRAU', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016096', 'BRMS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016097', 'BRNA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016098', 'BRPT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016099', 'BSDE', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016100', 'BSIM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016101', 'BSIM-W3', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016102', 'BSSR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016103', 'BSWD', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016104', 'BTEK', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016105', 'BTEL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016106', 'BTON', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016107', 'BTPN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016108', 'BUDI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016109', 'BUKK', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016110', 'BULL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016111', 'BULL-W', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016112', 'BUMI', '00000000118.00', '00000000118.00', '00000000118.00', '00000000118.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016113', 'BUVA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016114', 'BVIC', '00000000300.00', '00000000300.00', '00000000300.00', '00000000300.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016115', 'BWPT', '00000000230.00', '00000000230.00', '00000000230.00', '00000000230.00', '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016116', 'BYAN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016117', 'CANI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016118', 'CARS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016119', 'CASA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016120', 'CASA-W', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016121', 'CASS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016122', 'CEKA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016123', 'CENT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016124', 'CFIN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '160001', '00016125', 'CINT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
